2014-11-25 16:07:30	48.710	-124.250	VI
2014-11-25 16:05:00	48.700	-124.145	VI
2014-11-25 15:57:30	48.635	-124.325	VI
2014-11-25 15:52:30	48.680	-124.190	VI
2014-11-25 15:50:00	48.680	-124.210	VI
2014-11-25 15:47:30	48.650	-124.200	VI
2014-11-25 15:45:00	48.665	-124.140	VI
2014-11-25 15:42:30	48.680	-124.110	VI
2014-11-25 15:25:00	48.610	-124.270	VI
2014-11-25 15:22:30	48.670	-124.590	VI
2014-11-25 15:17:30	48.815	-124.470	VI
2014-11-25 15:10:00	48.800	-124.410	VI
2014-11-25 15:07:30	48.800	-124.420	VI
2014-11-25 15:05:00	48.770	-124.560	VI
2014-11-25 15:02:30	48.730	-124.585	VI
2014-11-25 15:00:00	48.870	-124.570	VI
2014-11-25 14:57:30	48.840	-124.565	VI
2014-11-25 14:47:30	48.780	-124.530	VI
2014-11-25 14:45:00	48.770	-124.530	VI
2014-11-25 14:42:30	48.700	-124.560	VI
2014-11-25 14:40:00	48.780	-124.630	VI
2014-11-25 14:37:30	48.710	-124.610	VI
2014-11-25 14:35:00	48.670	-124.580	VI
2014-11-25 14:32:30	48.770	-124.590	VI
2014-11-25 14:30:00	48.770	-124.560	VI
2014-11-25 14:27:30	48.800	-124.515	VI
2014-11-25 14:22:30	48.710	-124.630	VI
2014-11-25 14:20:00	48.770	-124.485	VI
2014-11-25 14:17:30	48.790	-124.420	VI
2014-11-25 14:12:30	48.850	-124.490	VI
2014-11-25 14:10:00	48.850	-124.510	VI
2014-11-25 14:05:00	47.700	-123.270	NW
2014-11-25 14:02:30	48.700	-124.380	VI
2014-11-25 13:25:00	47.750	-123.150	NW
2014-11-25 12:47:30	48.620	-124.150	VI
2014-11-25 12:45:00	48.660	-124.200	VI
2014-11-25 12:45:00	48.620	-124.180	NW
2014-11-25 12:42:30	48.690	-124.210	VI
2014-11-25 12:40:00	48.710	-124.220	VI
2014-11-25 12:37:30	48.710	-124.150	VI
2014-11-25 12:25:00	47.100	-123.700	NW
2014-11-25 12:17:30	47.790	-123.630	NW
2014-11-25 12:12:30	47.800	-123.200	NW
2014-11-25 12:07:30	47.690	-123.160	NW
2014-11-25 12:05:00	47.680	-123.270	NW
2014-11-25 12:02:30	48.650	-124.240	VI
2014-11-25 12:00:00	48.660	-124.215	VI
2014-11-25 11:30:00	48.000	-123.450	NW
2014-11-25 11:22:30	47.700	-123.230	NW
2014-11-25 11:20:00	47.780	-123.230	NW
2014-11-25 09:42:30	47.700	-123.210	NW
2014-11-25 09:37:30	47.665	-123.290	NW
2014-11-25 09:35:00	47.690	-123.290	NW
2014-11-25 09:32:30	47.700	-123.280	NW
2014-11-25 08:30:00	47.790	-123.180	NW
2014-11-25 08:25:00	47.610	-123.230	NW
2014-11-25 08:20:00	47.840	-123.400	NW
2014-11-25 05:07:30	47.590	-123.310	NW
2014-11-25 04:32:30	47.520	-123.300	NW
2014-11-25 04:22:30	48.690	-124.100	VI
2014-11-25 04:22:30	47.560	-123.330	NW
2014-11-25 04:20:00	48.710	-124.130	VI
2014-11-25 04:17:30	48.740	-124.350	VI
2014-11-25 04:15:00	48.710	-124.460	VI
2014-11-25 04:12:30	48.710	-124.365	VI
2014-11-25 04:10:00	48.750	-124.370	VI
2014-11-25 04:05:00	48.845	-124.425	VI
2014-11-25 04:02:30	48.780	-124.410	VI
2014-11-25 04:02:30	48.600	-124.190	NW
2014-11-25 04:00:00	48.770	-124.400	VI
2014-11-25 04:00:00	48.610	-124.190	NW
2014-11-25 03:52:30	47.680	-123.100	NW
2014-11-25 03:50:00	48.700	-124.400	VI
2014-11-25 03:50:00	47.690	-123.110	NW
2014-11-25 03:42:30	47.720	-123.230	NW
2014-11-25 03:40:00	48.700	-124.320	VI
2014-11-25 03:37:30	48.700	-124.380	VI
2014-11-25 03:35:00	48.670	-124.360	VI
2014-11-25 03:32:30	48.730	-124.340	VI
2014-11-25 03:30:00	48.580	-124.110	NW
2014-11-25 03:27:30	48.720	-124.570	VI
2014-11-25 03:07:30	48.770	-124.240	VI
2014-11-25 03:05:00	48.755	-124.160	VI
2014-11-25 03:02:30	48.710	-124.210	VI
2014-11-25 03:00:00	48.690	-124.230	VI
2014-11-25 02:57:30	48.680	-124.180	VI
2014-11-25 02:55:00	48.695	-124.220	VI
2014-11-25 02:55:00	48.585	-124.125	NW
2014-11-25 02:52:30	48.710	-124.230	VI
2014-11-25 02:50:00	48.710	-124.280	VI
2014-11-25 02:47:30	48.710	-124.330	VI
2014-11-25 02:45:00	48.700	-124.320	VI
2014-11-25 02:42:30	48.700	-124.295	VI
2014-11-25 02:40:00	48.670	-124.280	VI
2014-11-25 02:37:30	48.680	-124.270	VI
2014-11-25 02:35:00	48.710	-124.240	VI
2014-11-25 02:25:00	48.650	-124.200	VI
2014-11-25 02:22:30	48.640	-124.170	VI
2014-11-25 02:20:00	48.830	-124.200	VI
2014-11-25 02:15:00	48.665	-124.290	VI
2014-11-25 02:15:00	48.620	-124.210	NW
2014-11-25 02:12:30	48.680	-124.300	VI
2014-11-25 02:10:00	48.700	-124.220	VI
2014-11-25 02:07:30	48.715	-124.260	VI
2014-11-25 02:07:30	48.640	-124.130	NW
2014-11-25 02:05:00	48.680	-124.300	VI
2014-11-25 02:02:30	47.800	-123.380	NW
2014-11-25 01:57:30	48.590	-124.090	VI
2014-11-25 01:55:00	48.670	-124.220	VI
2014-11-25 01:52:30	48.660	-124.180	VI
2014-11-25 01:50:00	47.770	-123.380	NW
2014-11-25 01:40:00	47.765	-123.430	NW
2014-11-25 01:37:30	47.790	-123.405	NW
2014-11-25 01:35:00	47.800	-123.350	NW
2014-11-25 01:32:30	47.780	-123.330	NW
2014-11-25 01:27:30	48.650	-124.150	VI
2014-11-25 01:27:30	47.810	-123.160	NW
2014-11-25 01:25:00	47.790	-123.110	NW
2014-11-25 01:17:30	47.540	-123.210	NW
2014-11-25 01:15:00	47.620	-123.280	NW
2014-11-25 01:07:30	47.720	-123.310	NW
2014-11-25 01:05:00	47.660	-123.230	NW
2014-11-25 01:00:00	48.000	-123.440	NW
2014-11-25 00:55:00	47.500	-123.220	NW
2014-11-25 00:47:30	47.750	-123.300	NW
2014-11-25 00:45:00	48.790	-124.140	VI
2014-11-25 00:45:00	47.790	-123.330	NW
2014-11-25 00:37:30	48.650	-124.310	VI
2014-11-25 00:30:00	47.600	-123.190	NW
2014-11-25 00:12:30	47.730	-123.230	NW
2014-11-24 23:35:00	48.700	-124.160	VI
2014-11-24 23:32:30	47.585	-123.310	NW
2014-11-24 23:25:00	48.660	-124.330	VI
2014-11-24 23:22:30	48.680	-124.310	VI
2014-11-24 23:22:30	48.585	-124.085	NW
2014-11-24 23:20:00	48.720	-124.220	VI
2014-11-24 23:17:30	48.605	-124.390	VI
2014-11-24 23:15:00	48.660	-124.420	VI
2014-11-24 23:00:00	48.790	-124.160	VI
2014-11-24 22:57:30	48.620	-124.020	VI
2014-11-24 22:07:30	47.690	-123.240	NW
2014-11-24 22:02:30	47.715	-123.260	NW
2014-11-24 22:00:00	47.760	-123.260	NW
2014-11-24 21:57:30	47.720	-123.280	NW
2014-11-24 21:55:00	47.905	-123.410	NW
2014-11-24 21:45:00	47.495	-123.210	NW
2014-11-24 21:42:30	47.660	-123.310	NW
2014-11-24 21:30:00	47.500	-123.220	NW
2014-11-24 21:10:00	47.710	-123.290	NW
2014-11-24 20:45:00	47.620	-123.160	NW
2014-11-24 20:35:00	47.910	-123.400	NW
2014-11-24 19:57:30	48.630	-124.060	VI
2014-11-24 19:35:00	47.680	-123.330	NW
2014-11-24 19:02:30	48.870	-124.300	VI
2014-11-24 18:57:30	47.980	-123.530	NW
2014-11-24 18:35:00	48.875	-124.190	VI
2014-11-24 18:12:30	47.770	-123.370	NW
2014-11-24 18:10:00	48.880	-124.180	VI
2014-11-24 17:10:00	48.570	-124.000	VI
2014-11-24 17:02:30	48.760	-124.420	VI
2014-11-24 17:02:30	47.570	-123.370	NW
2014-11-24 17:00:00	48.780	-124.440	VI
2014-11-24 16:57:30	48.820	-124.490	VI
2014-11-24 16:55:00	48.720	-124.330	VI
2014-11-24 16:52:30	48.680	-124.450	VI
2014-11-24 16:50:00	48.800	-124.340	VI
2014-11-24 16:47:30	48.780	-124.200	VI
2014-11-24 16:47:30	48.710	-124.040	NW
2014-11-24 16:45:00	48.800	-124.200	VI
2014-11-24 16:42:30	48.790	-124.210	VI
2014-11-24 16:40:00	48.860	-124.280	VI
2014-11-24 16:40:00	47.600	-123.210	NW
2014-11-24 16:35:00	48.700	-124.590	VI
2014-11-24 16:30:00	48.680	-124.430	VI
2014-11-24 16:22:30	48.780	-124.200	VI
2014-11-24 16:20:00	48.790	-124.190	VI
2014-11-24 16:17:30	48.760	-124.205	VI
2014-11-24 16:15:00	48.830	-124.330	VI
2014-11-24 16:12:30	48.800	-124.160	VI
2014-11-24 16:10:00	48.820	-124.170	VI
2014-11-24 16:07:30	48.815	-124.185	VI
2014-11-24 16:05:00	48.735	-124.275	VI
2014-11-24 16:02:30	48.740	-124.245	VI
2014-11-24 16:02:30	48.475	-123.800	NW
2014-11-24 16:00:00	48.830	-124.200	VI
2014-11-24 15:57:30	48.830	-124.210	VI
2014-11-24 15:55:00	48.770	-124.220	VI
2014-11-24 15:52:30	48.780	-124.130	VI
2014-11-24 15:50:00	48.730	-124.280	VI
2014-11-24 15:47:30	48.700	-124.270	VI
2014-11-24 15:47:30	48.500	-123.805	NW
2014-11-24 15:45:00	48.690	-124.240	VI
2014-11-24 15:42:30	48.700	-124.220	VI
2014-11-24 15:42:30	48.710	-124.310	NW
2014-11-24 15:40:00	48.780	-124.065	VI
2014-11-24 15:37:30	48.740	-124.075	VI
2014-11-24 15:35:00	48.700	-124.200	VI
2014-11-24 15:32:30	48.710	-124.190	VI
2014-11-24 15:32:30	48.620	-124.080	NW
2014-11-24 15:30:00	48.700	-124.190	VI
2014-11-24 15:30:00	48.710	-124.190	NW
2014-11-24 15:20:00	48.685	-124.160	VI
2014-11-24 15:17:30	47.910	-123.420	NW
2014-11-24 15:15:00	48.680	-124.445	VI
2014-11-24 15:10:00	47.510	-123.290	NW
2014-11-24 15:00:00	47.550	-123.170	NW
2014-11-24 14:50:00	48.770	-123.970	VI
2014-11-24 14:47:30	48.790	-123.970	VI
2014-11-24 14:45:00	48.710	-124.080	VI
2014-11-24 14:37:30	48.800	-124.065	VI
2014-11-24 14:32:30	48.640	-123.990	VI
2014-11-24 14:27:30	47.890	-123.440	NW
2014-11-24 14:25:00	47.900	-123.400	NW
2014-11-24 13:47:30	48.680	-124.150	VI
2014-11-24 13:45:00	48.740	-124.050	VI
2014-11-24 13:42:30	48.720	-124.040	VI
2014-11-24 13:40:00	48.790	-124.230	VI
2014-11-24 13:37:30	48.710	-124.240	VI
2014-11-24 13:35:00	48.660	-124.340	VI
2014-11-24 13:32:30	48.640	-124.250	VI
2014-11-24 13:07:30	48.710	-124.280	VI
2014-11-24 13:05:00	48.690	-124.240	VI
2014-11-24 13:02:30	48.670	-124.240	VI
2014-11-24 13:00:00	48.800	-124.160	VI
2014-11-24 12:57:30	48.700	-124.170	VI
2014-11-24 12:57:30	48.490	-123.830	NW
2014-11-24 12:55:00	48.670	-124.100	VI
2014-11-24 12:50:00	48.630	-124.250	VI
2014-11-24 12:47:30	48.680	-124.290	VI
2014-11-24 12:45:00	48.690	-124.310	VI
2014-11-24 12:45:00	48.600	-124.190	NW
2014-11-24 12:42:30	48.630	-124.270	VI
2014-11-24 12:40:00	48.690	-124.260	VI
2014-11-24 12:37:30	48.710	-124.190	VI
2014-11-24 12:37:30	47.900	-123.470	NW
2014-11-24 12:35:00	48.690	-124.195	VI
2014-11-24 12:32:30	48.650	-124.190	VI
2014-11-24 12:00:00	48.800	-124.300	VI
2014-11-24 11:57:30	48.730	-124.300	VI
2014-11-24 11:55:00	48.690	-124.560	VI
2014-11-24 11:12:30	47.800	-123.260	NW
2014-11-24 11:00:00	48.765	-124.055	VI
2014-11-24 10:57:30	48.745	-124.080	VI
2014-11-24 10:57:30	48.705	-124.100	NW
2014-11-24 10:55:00	48.690	-124.100	VI
2014-11-24 10:55:00	48.610	-124.020	NW
2014-11-24 09:55:00	47.690	-123.410	NW
2014-11-24 09:52:30	47.780	-123.380	NW
2014-11-24 09:45:00	47.730	-123.380	NW
2014-11-24 09:37:30	47.710	-123.300	NW
2014-11-24 08:35:00	47.810	-123.370	NW
2014-11-24 08:32:30	47.820	-123.260	NW
2014-11-24 07:22:30	47.860	-123.410	NW
2014-11-24 07:20:00	47.850	-123.410	NW
2014-11-24 07:05:00	47.810	-123.285	NW
2014-11-24 07:02:30	48.670	-124.230	VI
2014-11-24 07:02:30	47.670	-123.310	NW
2014-11-24 07:00:00	48.745	-124.250	VI
2014-11-24 07:00:00	47.620	-123.320	NW
2014-11-24 06:57:30	48.730	-124.160	VI
2014-11-24 06:57:30	47.610	-123.320	NW
2014-11-24 06:55:00	47.655	-123.290	NW
2014-11-24 06:52:30	47.650	-123.290	NW
2014-11-24 06:50:00	47.625	-123.200	NW
2014-11-24 06:47:30	48.770	-124.060	VI
2014-11-24 06:47:30	47.540	-123.180	NW
2014-11-24 06:45:00	48.790	-124.030	VI
2014-11-24 06:12:30	47.945	-123.490	NW
2014-11-24 05:57:30	48.760	-124.170	VI
2014-11-24 05:55:00	48.610	-124.290	VI
2014-11-24 05:37:30	48.690	-124.410	VI
2014-11-24 05:37:30	47.565	-123.210	NW
2014-11-24 05:35:00	48.680	-124.080	VI
2014-11-24 05:35:00	47.580	-123.220	NW
2014-11-24 04:40:00	47.750	-123.300	NW
2014-11-24 04:37:30	47.880	-123.330	NW
2014-11-24 04:32:30	48.690	-124.220	VI
2014-11-24 04:30:00	48.680	-124.240	VI
2014-11-24 04:27:30	48.660	-124.260	VI
2014-11-24 04:25:00	48.675	-124.150	VI
2014-11-24 04:22:30	48.650	-124.180	VI
2014-11-24 04:17:30	48.655	-124.375	VI
2014-11-24 04:15:00	48.730	-124.290	VI
2014-11-24 04:12:30	48.725	-124.320	VI
2014-11-24 04:10:00	48.700	-124.240	VI
2014-11-24 04:10:00	48.620	-124.110	NW
2014-11-24 04:07:30	48.710	-124.220	VI
2014-11-24 04:07:30	48.610	-124.110	NW
2014-11-24 04:05:00	48.685	-124.220	VI
2014-11-24 04:05:00	48.650	-124.100	NW
2014-11-24 04:02:30	48.660	-124.210	VI
2014-11-24 04:02:30	48.700	-124.280	NW
2014-11-24 04:00:00	48.650	-124.260	VI
2014-11-24 04:00:00	48.690	-124.330	NW
2014-11-24 03:57:30	48.670	-124.185	VI
2014-11-24 03:55:00	48.705	-124.170	VI
2014-11-24 03:52:30	48.730	-124.430	VI
2014-11-24 03:50:00	48.770	-124.470	VI
2014-11-24 03:47:30	48.780	-124.430	VI
2014-11-24 03:45:00	48.770	-124.355	VI
2014-11-24 03:40:00	48.800	-124.380	VI
2014-11-24 03:37:30	48.790	-124.410	VI
2014-11-24 03:35:00	48.735	-124.465	VI
2014-11-24 03:32:30	48.800	-124.460	VI
2014-11-24 03:30:00	48.820	-124.410	VI
2014-11-24 03:27:30	48.690	-124.620	VI
2014-11-24 03:25:00	48.750	-124.600	VI
2014-11-24 03:22:30	48.770	-124.530	VI
2014-11-24 03:20:00	48.760	-124.485	VI
2014-11-24 03:17:30	48.700	-124.475	VI
2014-11-24 03:15:00	48.750	-124.420	VI
2014-11-24 03:12:30	48.780	-124.410	VI
2014-11-24 03:10:00	48.890	-124.190	VI
2014-11-24 03:07:30	48.785	-124.455	VI
2014-11-24 03:05:00	48.790	-124.510	VI
2014-11-24 03:02:30	48.790	-124.335	VI
2014-11-24 03:00:00	48.790	-124.370	VI
2014-11-24 02:57:30	48.760	-124.220	VI
2014-11-24 02:52:30	48.770	-124.420	VI
2014-11-24 02:50:00	48.720	-124.330	VI
2014-11-24 02:47:30	48.680	-124.260	VI
2014-11-24 02:47:30	47.650	-123.325	NW
2014-11-24 02:45:00	48.680	-124.350	VI
2014-11-24 02:42:30	48.760	-124.470	VI
2014-11-24 02:42:30	47.880	-123.440	NW
2014-11-24 02:40:00	48.720	-124.390	VI
2014-11-24 02:37:30	48.675	-124.330	VI
2014-11-24 02:35:00	48.655	-124.330	VI
2014-11-24 02:30:00	48.690	-124.425	VI
2014-11-24 02:27:30	48.710	-124.380	VI
2014-11-24 02:25:00	48.715	-124.325	VI
2014-11-24 02:22:30	48.700	-124.280	VI
2014-11-24 02:20:00	48.670	-124.395	VI
2014-11-24 02:17:30	48.760	-124.390	VI
2014-11-24 02:15:00	48.740	-124.405	VI
2014-11-24 02:12:30	48.755	-124.390	VI
2014-11-24 02:10:00	48.740	-124.400	VI
2014-11-24 02:10:00	48.710	-124.200	NW
2014-11-24 02:07:30	48.740	-124.405	VI
2014-11-24 02:05:00	48.730	-124.410	VI
2014-11-24 02:02:30	48.750	-124.425	VI
2014-11-24 01:55:00	47.680	-123.370	NW
2014-11-24 01:50:00	48.690	-124.510	VI
2014-11-24 01:35:00	48.640	-124.250	VI
2014-11-24 01:32:30	48.620	-124.390	VI
2014-11-24 01:27:30	48.710	-124.380	VI
2014-11-24 01:25:00	48.720	-124.300	VI
2014-11-24 01:22:30	48.760	-124.200	VI
2014-11-24 01:22:30	48.620	-124.070	NW
2014-11-24 01:20:00	48.760	-124.160	VI
2014-11-24 01:20:00	48.665	-124.060	NW
2014-11-24 01:17:30	48.715	-124.195	VI
2014-11-24 01:17:30	48.710	-124.125	NW
2014-11-24 01:15:00	48.720	-124.190	VI
2014-11-24 01:15:00	48.740	-124.170	NW
2014-11-24 01:12:30	48.720	-124.290	VI
2014-11-24 01:12:30	48.720	-124.180	NW
2014-11-24 01:10:00	48.730	-124.270	VI
2014-11-24 01:10:00	48.710	-124.280	NW
2014-11-24 01:07:30	48.710	-124.270	VI
2014-11-24 01:07:30	48.680	-124.250	NW
2014-11-24 01:05:00	48.700	-124.260	VI
2014-11-24 01:05:00	48.700	-124.275	NW
2014-11-24 01:02:30	48.710	-124.290	VI
2014-11-24 01:00:00	48.700	-124.370	VI
2014-11-24 00:57:30	48.690	-124.310	VI
2014-11-24 00:55:00	48.690	-124.280	VI
2014-11-24 00:50:00	48.560	-124.410	VI
2014-11-24 00:47:30	48.690	-124.420	VI
2014-11-23 23:12:30	47.705	-123.240	NW
2014-11-23 23:10:00	47.680	-123.140	NW
2014-11-23 23:02:30	47.820	-123.370	NW
2014-11-23 23:00:00	47.710	-123.405	NW
2014-11-23 22:57:30	47.590	-123.430	NW
2014-11-23 22:55:00	48.670	-124.310	VI
2014-11-23 22:52:30	48.690	-124.350	VI
2014-11-23 22:52:30	47.590	-123.375	NW
2014-11-23 22:47:30	47.610	-123.230	NW
2014-11-23 22:45:00	47.660	-123.250	NW
2014-11-23 22:22:30	48.610	-124.480	VI
2014-11-23 22:20:00	48.790	-124.205	VI
2014-11-23 22:15:00	48.680	-124.120	VI
2014-11-23 22:12:30	48.695	-124.210	VI
2014-11-23 21:57:30	48.720	-124.410	VI
2014-11-23 21:47:30	48.695	-124.290	VI
2014-11-23 21:45:00	48.690	-124.280	VI
2014-11-23 21:35:00	48.570	-124.010	VI
2014-11-23 21:32:30	47.630	-123.270	NW
2014-11-23 21:12:30	48.750	-123.950	VI
2014-11-23 20:42:30	48.660	-124.300	VI
2014-11-23 20:40:00	48.690	-124.290	VI
2014-11-23 20:37:30	48.690	-124.290	VI
2014-11-23 20:37:30	48.710	-124.295	NW
2014-11-23 20:35:00	48.660	-124.400	VI
2014-11-23 20:17:30	48.710	-124.200	VI
2014-11-23 18:30:00	47.610	-123.350	NW
2014-11-23 18:27:30	47.700	-123.405	NW
2014-11-23 17:47:30	47.670	-123.410	NW
2014-11-23 17:45:00	47.910	-123.490	NW
2014-11-23 17:42:30	47.650	-123.420	NW
2014-11-23 17:40:00	47.715	-123.450	NW
2014-11-23 17:30:00	47.610	-123.470	NW
2014-11-23 17:27:30	47.710	-123.490	NW
2014-11-23 17:20:00	48.620	-124.350	VI
2014-11-23 16:55:00	48.580	-124.300	VI
2014-11-23 16:52:30	47.800	-123.350	NW
2014-11-23 16:17:30	48.780	-124.070	VI
2014-11-23 16:05:00	48.860	-124.230	VI
2014-11-23 16:02:30	48.860	-124.260	VI
2014-11-23 15:10:00	48.820	-123.885	VI
2014-11-23 15:07:30	48.815	-123.950	VI
2014-11-23 14:55:00	47.920	-123.490	NW
2014-11-23 14:47:30	48.770	-124.055	VI
2014-11-23 14:45:00	48.730	-124.100	VI
2014-11-23 14:42:30	48.750	-124.200	VI
2014-11-23 14:40:00	48.730	-124.265	VI
2014-11-23 14:40:00	48.780	-124.210	NW
2014-11-23 14:37:30	47.600	-123.250	NW
2014-11-23 14:35:00	48.790	-124.050	VI
2014-11-23 14:32:30	48.740	-124.200	VI
2014-11-23 14:27:30	48.680	-124.340	VI
2014-11-23 14:27:30	48.500	-123.830	NW
2014-11-23 14:25:00	48.740	-124.185	VI
2014-11-23 14:22:30	48.670	-124.250	VI
2014-11-23 14:20:00	48.710	-124.220	VI
2014-11-23 14:20:00	48.815	-124.315	NW
2014-11-23 14:17:30	48.750	-124.310	VI
2014-11-23 14:15:00	48.730	-124.210	VI
2014-11-23 14:12:30	48.730	-124.210	VI
2014-11-23 14:12:30	48.615	-124.020	NW
2014-11-23 14:10:00	48.690	-124.260	VI
2014-11-23 14:10:00	48.740	-124.110	NW
2014-11-23 14:07:30	48.680	-124.215	VI
2014-11-23 14:05:00	48.670	-124.185	VI
2014-11-23 14:05:00	48.800	-124.310	NW
2014-11-23 13:17:30	47.705	-123.125	NW
2014-11-23 12:37:30	48.770	-124.250	VI
2014-11-23 12:35:00	48.690	-124.280	VI
2014-11-23 12:32:30	48.800	-124.240	VI
